Price	Description	Category	Product name	Page title	Image URL	Options	Parts Brand	Model Brand	Model Year	Displacement	Model Name	JAN
"RACE-SPX-2"	"<table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td bgcolor=""#e7e7e7"">メーカー</td><td colspan=""4"">USヨシムラ</td></tr><tr><td bgcolor=""#e7e7e7"">適合車種</td><td>Kawasaki</td><td>Versys-X250</td><td bgcolor=""#e7e7e7 "">年式</td><td>2017年-2018年式</td></tr><tr><td bgcolor=""#e7e7e7"">適合マフラー</td><td colspan=""4"">型番: 14360BJ520</td></tr><tr><td bgcolor=""#e7e7e7"">商品名</td><td colspan=""4"">Small Exhaust Spring (1.8 in)</td></tr><tr><td bgcolor=""#e7e7e7"">商品内容</td><td colspan=""4"">部品構成図の<strong><span style=""color: #ff0000;"">5</span><span style=""color: #ff0000;"">番</span></strong><span style=""color: #000000;""></span><span style=""color: #ff0000;""></span>の商品のみとなります。</td></tr><tr><td bgcolor=""#e7e7e7"">通常納期</td><td colspan=""4"">3週間から1ヶ月程度</td></tr><tr><td bgcolor=""#e7e7e7"">メーカーURL</td><td colspan=""4""><a href=""http://www.yoshimura-rd.com"" target=""_blank"">http://www.yoshimura-rd.com</a></td></tr></tbody></table><table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td>※</td><td>こちらの商品は<span style=""color: #ff0000;""><strong>リペアパーツ(修理用部品)</strong></span>です。部品構成図の商品の<span style=""color: #ff0000;""><strong>一部分</strong></span>だけとなり<span style=""background-color: #ff0000;""></span>ますのでご注意ください。<span>RACE-SPX-1は</span><span>RACE-SPX-2に型番が変更になりました。</span><br />注文確定後はお客様ご都合のキャンセル及び返品等は出来ません。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</td></tr></tbody></table>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ リペアパーツ/バッフル等"	"USヨシムラ リペアパーツ(修理用部品) KLR650 2003-2018 Race RS-2 マフラー用スプリング ショート(1.8 in) RACE-SPX-2"	"USヨシムラ リペアパーツ KLR650 03-18 Race RS-2 スプリング"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/142/RACE-SPX-1.jpg?t=1578977786"	""	"USヨシムラ"	"カワサキ"	"2016(平成28)年式, 2015(平成27)年式, 2014(平成26)年式, 2013(平成25)年式, 2017(平成29)年式, 2012(平成24)年式, 2011(平成23)年式, 2010(平成22)年式, 2009(平成21)年式, 2008(平成20)年式, 2007(平成19)年式, 2006(平成18)年式, 2005(平成17)年式以前, 2018(平成30)年式"	"401cc～650cc"	"カワサキ KLR650"	"RACE-SPX-2"
"SRR77M12D"	"<table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td bgcolor=""#e7e7e7"">メーカー</td><td colspan=""4"">USヨシムラ</td></tr><tr><td bgcolor=""#e7e7e7"">適合車種</td><td>Kawasaki</td><td>Versys-X250</td><td bgcolor=""#e7e7e7 "">年式</td><td>2017年-2018年式</td></tr><tr><td bgcolor=""#e7e7e7"">適合マフラー</td><td colspan=""4"">型番: 14360BJ520</td></tr><tr><td bgcolor=""#e7e7e7"">商品名</td><td colspan=""4"">Yoshimura Muffler</td></tr><tr><td bgcolor=""#e7e7e7"">商品内容</td><td colspan=""4"">部品構成図の<strong><span style=""color: #ff0000;"">2</span><span style=""color: #ff0000;"">番</span></strong><span style=""color: #000000;""></span><span style=""color: #ff0000;""></span>の商品のみとなります。(マフラークランプ、インシュレーターは別売りとなります。)</td></tr><tr><td bgcolor=""#e7e7e7"">通常納期</td><td colspan=""4"">3週間から1ヶ月程度</td></tr><tr><td bgcolor=""#e7e7e7"">メーカーURL</td><td colspan=""4""><a href=""http://www.yoshimura-rd.com"" target=""_blank"">http://www.yoshimura-rd.com</a></td></tr></tbody></table><table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td>※</td><td>こちらの商品は<span style=""color: #ff0000;""><strong>リペアパーツ(修理用部品)</strong></span>です。部品構成図の商品の<span style=""color: #ff0000;""><strong>一部分</strong></span>だけとなり<span style=""background-color: #ff0000;""></span>ますのでご注意ください。<br />注文確定後はお客様ご都合のキャンセル及び返品等は出来ません。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</td></tr></tbody></table>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ リペアパーツ/バッフル等"	"USヨシムラ リペアパーツ(修理用部品) Versys-X300 2017-2018 Street R-77 マフラーのみ SRR77M12D"	"USヨシムラ リペアパーツ Versys-X 300 2017-18 Street R-77 マフラーのみ srr77m12d"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/142/14360BJ520-1.jpg?t=1578977763"	""	"USヨシムラ"	"カワサキ"	"2017(平成29)年式, 2018(平成30)年式"	"251cc～400cc"	"カワサキ VERSYS X300"	"SRR77M12D"
"14360-435"	"<table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td bgcolor=""#e7e7e7"">メーカー</td><td colspan=""4"">USヨシムラ</td></tr><tr><td bgcolor=""#e7e7e7"">適合車種</td><td>Kawasaki</td><td>Versys-X250</td><td bgcolor=""#e7e7e7 "">年式</td><td>2017年-2018年式</td></tr><tr><td bgcolor=""#e7e7e7"">適合マフラー</td><td colspan=""4"">型番: 14360BJ520</td></tr><tr><td bgcolor=""#e7e7e7"">商品名</td><td colspan=""4"">Yoshimura Tailpipe</td></tr><tr><td bgcolor=""#e7e7e7"">商品内容</td><td colspan=""4"">部品構成図の<strong><span style=""color: #ff0000;"">1</span><span style=""color: #ff0000;"">番</span></strong><span style=""color: #000000;""></span><span style=""color: #ff0000;""></span>の商品のみとなります。</td></tr><tr><td bgcolor=""#e7e7e7"">通常納期</td><td colspan=""4"">3週間から1ヶ月程度</td></tr><tr><td bgcolor=""#e7e7e7"">メーカーURL</td><td colspan=""4""><a href=""http://www.yoshimura-rd.com"" target=""_blank"">http://www.yoshimura-rd.com</a></td></tr></tbody></table><table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td>※</td><td>こちらの商品は<span style=""color: #ff0000;""><strong>リペアパーツ(修理用部品)</strong></span>です。部品構成図の商品の<span style=""color: #ff0000;""><strong>一部分</strong></span>だけとなり<span style=""background-color: #ff0000;""></span>ますのでご注意ください。<br />注文確定後はお客様ご都合のキャンセル及び返品等は出来ません。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</td></tr></tbody></table>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ リペアパーツ/バッフル等"	"USヨシムラ リペアパーツ(修理用部品) Versys-X300 2017-2018 Street R-77 マフラー用テールパイプのみ 14360-435"	"USヨシムラ リペアパーツ Versys-X 300 2017-18 Street R-77 テールパイプ 14360-435"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/142/14360-435.jpg?t=1578977762"	""	"USヨシムラ"	"カワサキ"	"2017(平成29)年式, 2018(平成30)年式"	"251cc～400cc"	"カワサキ VERSYS X300"	"14360-435"
"HT SHLDR77"	"<table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td bgcolor=""#e7e7e7"">メーカー</td><td colspan=""4"">USヨシムラ</td></tr><tr><td bgcolor=""#e7e7e7"">適合車種</td><td>Kawasaki</td><td>Versys-X300</td><td bgcolor=""#e7e7e7 "">年式</td><td>2017年-2018年式</td></tr><tr><td bgcolor=""#e7e7e7"">適合マフラー</td><td colspan=""4"">型番: 14360BJ520</td></tr><tr><td bgcolor=""#e7e7e7"">商品名</td><td colspan=""4"">Muffler Clamp Heat Insulator</td></tr><tr><td bgcolor=""#e7e7e7"">商品内容</td><td colspan=""4"">部品構成図の<strong><span style=""color: #ff0000;"">4</span><span style=""color: #ff0000;"">番</span></strong><span style=""color: #000000;""></span><span style=""color: #ff0000;""></span>の商品のみとなります。</td></tr><tr><td bgcolor=""#e7e7e7"">通常納期</td><td colspan=""4"">3週間から1ヶ月程度</td></tr><tr><td bgcolor=""#e7e7e7"">メーカーURL</td><td colspan=""4""><a href=""http://www.yoshimura-rd.com"" target=""_blank"">http://www.yoshimura-rd.com</a></td></tr></tbody></table><table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td>※</td><td>こちらの商品は<span style=""color: #ff0000;""><strong>リペアパーツ(修理用部品)</strong></span>です。部品構成図の商品の<span style=""color: #ff0000;""><strong>一部分</strong></span>だけとなり<span style=""background-color: #ff0000;""></span>ますのでご注意ください。<br />発注確定後のキャンセルはキャンセル料が発生することがあります。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</td></tr></tbody></table>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ リペアパーツ/バッフル等"	"USヨシムラ リペアパーツ(修理用部品) Versys-X300 2017-2018 Street R-77 マフラーバンド用インシュレーター(ゴム) HT SHLDR77"	"USヨシムラ リペアパーツ Versys-X 300 2017-18 Street R-77 バンド用インシュレーター"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/142/HT_SHLDR77_z10m-of.jpg?t=1578977781"	""	"USヨシムラ"	"カワサキ"	"2017(平成29)年式, 2018(平成30)年式"	"251cc～400cc"	"カワサキ VERSYS X300"	"HT SHLDR77"
"RACE-SPX-2"	"<table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td bgcolor=""#e7e7e7"">メーカー</td><td colspan=""4"">USヨシムラ</td></tr><tr><td bgcolor=""#e7e7e7"">適合車種</td><td>Kawasaki</td><td>Versys-X300</td><td bgcolor=""#e7e7e7 "">年式</td><td>2017年-2018年式</td></tr><tr><td bgcolor=""#e7e7e7"">適合マフラー</td><td colspan=""4"">型番: 14360BJ520</td></tr><tr><td bgcolor=""#e7e7e7"">商品名</td><td colspan=""4"">Small Exhaust Spring (1.8 in)</td></tr><tr><td bgcolor=""#e7e7e7"">商品内容</td><td colspan=""4"">部品構成図の<strong><span style=""color: #ff0000;"">5</span><span style=""color: #ff0000;"">番</span></strong><span style=""color: #000000;""></span><span style=""color: #ff0000;""></span>の商品のみとなります。</td></tr><tr><td bgcolor=""#e7e7e7"">通常納期</td><td colspan=""4"">3週間から1ヶ月程度</td></tr><tr><td bgcolor=""#e7e7e7"">メーカーURL</td><td colspan=""4""><a href=""http://www.yoshimura-rd.com"" target=""_blank"">http://www.yoshimura-rd.com</a></td></tr></tbody></table><table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td>※</td><td>こちらの商品は<span style=""color: #ff0000;""><strong>リペアパーツ(修理用部品)</strong></span>です。部品構成図の商品の<span style=""color: #ff0000;""><strong>一部分</strong></span>だけとなり<span style=""background-color: #ff0000;""></span>ますのでご注意ください。<span>RACE-SPX-1は</span><span>RACE-SPX-2に型番が変更になりました。</span><br />発注確定後のキャンセルはキャンセル料が発生することがあります。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</td></tr></tbody></table>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ リペアパーツ/バッフル等"	"USヨシムラ リペアパーツ(修理用部品) Versys-X300 2017-2018 Street R-77 マフラー用スプリング ショート(1.8 in) RACE-SPX-2"	"USヨシムラ リペアパーツ Versys-X 300 2017-18 Street R-77 スプリング"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/142/RACE-SPX-1_0flm-dc.jpg?t=1578977786"	""	"USヨシムラ"	"カワサキ"	"2017(平成29)年式, 2018(平成30)年式"	"251cc～400cc"	"カワサキ VERSYS X300"	"RACE-SPX-2"
"RACE-SPX-2"	"<table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td bgcolor=""#e7e7e7"">メーカー</td><td colspan=""4"">USヨシムラ</td></tr><tr><td bgcolor=""#e7e7e7"">適合車種</td><td>Kawasaki</td><td>Versys-X250</td><td bgcolor=""#e7e7e7 "">年式</td><td>2017年-2018年式</td></tr><tr><td bgcolor=""#e7e7e7"">適合マフラー</td><td colspan=""4"">型番: 14360BJ520</td></tr><tr><td bgcolor=""#e7e7e7"">商品名</td><td colspan=""4"">Small Exhaust Spring (1.8 in)</td></tr><tr><td bgcolor=""#e7e7e7"">商品内容</td><td colspan=""4"">部品構成図の<strong><span style=""color: #ff0000;"">5</span><span style=""color: #ff0000;"">番</span></strong><span style=""color: #000000;""></span><span style=""color: #ff0000;""></span>の商品のみとなります。</td></tr><tr><td bgcolor=""#e7e7e7"">通常納期</td><td colspan=""4"">3週間から1ヶ月程度</td></tr><tr><td bgcolor=""#e7e7e7"">メーカーURL</td><td colspan=""4""><a href=""http://www.yoshimura-rd.com"" target=""_blank"">http://www.yoshimura-rd.com</a></td></tr></tbody></table><table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td>※</td><td>こちらの商品は<span style=""color: #ff0000;""><strong>リペアパーツ(修理用部品)</strong></span>です。部品構成図の商品の<span style=""color: #ff0000;""><strong>一部分</strong></span>だけとなり<span style=""background-color: #ff0000;""></span>ますのでご注意ください。RACE-SPX-1はRACE-SPX-2に型番が変更になりました。<br />発注確定後のキャンセルはキャンセル料が発生することがあります。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</td></tr></tbody></table>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ リペアパーツ/バッフル等"	"USヨシムラ リペアパーツ(修理用部品) Versys-X250 2017-2018 Street R-77 マフラー用スプリング ショート(1.8 in) RACE-SPX-2"	"USヨシムラ リペアパーツ Versys-X250 2017-18 Street R-77 スプリング"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/142/RACE-SPX-1_0flm-dc_uw8h-82.jpg?t=1578977786"	""	"USヨシムラ"	"カワサキ"	"2017(平成29)年式, 2018(平成30)年式"	"151cc～250cc"	"カワサキ VERSYS X250"	"RACE-SPX-2"
"HT SHLDR77"	"<table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td bgcolor=""#e7e7e7"">メーカー</td><td colspan=""4"">USヨシムラ</td></tr><tr><td bgcolor=""#e7e7e7"">適合車種</td><td>Kawasaki</td><td>Versys-X250</td><td bgcolor=""#e7e7e7 "">年式</td><td>2017年-2018年式</td></tr><tr><td bgcolor=""#e7e7e7"">適合マフラー</td><td colspan=""4"">型番: 14360BJ520</td></tr><tr><td bgcolor=""#e7e7e7"">商品名</td><td colspan=""4"">Muffler Clamp Heat Insulator</td></tr><tr><td bgcolor=""#e7e7e7"">商品内容</td><td colspan=""4"">部品構成図の<strong><span style=""color: #ff0000;"">4</span><span style=""color: #ff0000;"">番</span></strong><span style=""color: #000000;""></span><span style=""color: #ff0000;""></span>の商品のみとなります。</td></tr><tr><td bgcolor=""#e7e7e7"">通常納期</td><td colspan=""4"">3週間から1ヶ月程度</td></tr><tr><td bgcolor=""#e7e7e7"">メーカーURL</td><td colspan=""4""><a href=""http://www.yoshimura-rd.com"" target=""_blank"">http://www.yoshimura-rd.com</a></td></tr></tbody></table><table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td>※</td><td>こちらの商品は<span style=""color: #ff0000;""><strong>リペアパーツ(修理用部品)</strong></span>です。部品構成図の商品の<span style=""color: #ff0000;""><strong>一部分</strong></span>だけとなり<span style=""background-color: #ff0000;""></span>ますのでご注意ください。<br />発注確定後のキャンセルはキャンセル料が発生することがあります。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</td></tr></tbody></table>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ リペアパーツ/バッフル等"	"USヨシムラ リペアパーツ(修理用部品) Versys-X250 2017-2018 Street R-77 マフラーバンド用インシュレーター(ゴム) HT SHLDR77"	"USヨシムラ リペアパーツ Versys-X250 2017-18 Street R-77 バンド用インシュレーター"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/142/HT_SHLDR77_z10m-of_f4q7-9o.jpg?t=1578977781"	""	"USヨシムラ"	"カワサキ"	"2017(平成29)年式, 2018(平成30)年式"	"151cc～250cc"	"カワサキ VERSYS X250"	"HT SHLDR77"
"14360-435"	"<table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td bgcolor=""#e7e7e7"">メーカー</td><td colspan=""4"">USヨシムラ</td></tr><tr><td bgcolor=""#e7e7e7"">適合車種</td><td>Kawasaki</td><td>Versys-X250</td><td bgcolor=""#e7e7e7 "">年式</td><td>2017年-2018年式</td></tr><tr><td bgcolor=""#e7e7e7"">適合マフラー</td><td colspan=""4"">型番: 14360BJ520</td></tr><tr><td bgcolor=""#e7e7e7"">商品名</td><td colspan=""4"">Yoshimura Tailpipe</td></tr><tr><td bgcolor=""#e7e7e7"">商品内容</td><td colspan=""4"">部品構成図の<strong><span style=""color: #ff0000;"">1</span><span style=""color: #ff0000;"">番</span></strong><span style=""color: #000000;""></span><span style=""color: #ff0000;""></span>の商品のみとなります。</td></tr><tr><td bgcolor=""#e7e7e7"">通常納期</td><td colspan=""4"">3週間から1ヶ月程度</td></tr><tr><td bgcolor=""#e7e7e7"">メーカーURL</td><td colspan=""4""><a href=""http://www.yoshimura-rd.com"" target=""_blank"">http://www.yoshimura-rd.com</a></td></tr></tbody></table><table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td>※</td><td>こちらの商品は<span style=""color: #ff0000;""><strong>リペアパーツ(修理用部品)</strong></span>です。部品構成図の商品の<span style=""color: #ff0000;""><strong>一部分</strong></span>だけとなり<span style=""background-color: #ff0000;""></span>ますのでご注意ください。<br />発注確定後のキャンセルはキャンセル料が発生することがあります。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</td></tr></tbody></table>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ リペアパーツ/バッフル等"	"USヨシムラ リペアパーツ(修理用部品) Versys-X250 2017-2018 Street R-77 マフラー用テールパイプのみ 14360-435"	"USヨシムラ リペアパーツ Versys-X250 2017-18 Street R-77 テールパイプ 14360-435"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/142/14360-435_46vb-9a.jpg?t=1578977762"	""	"USヨシムラ"	"カワサキ"	"2017(平成29)年式, 2018(平成30)年式"	"151cc～250cc"	"カワサキ VERSYS X250"	"14360-435"
"SRR77M12D"	"<table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td bgcolor=""#e7e7e7"">メーカー</td><td colspan=""4"">USヨシムラ</td></tr><tr><td bgcolor=""#e7e7e7"">適合車種</td><td>Kawasaki</td><td>Versys-X250</td><td bgcolor=""#e7e7e7 "">年式</td><td>2017年-2018年式</td></tr><tr><td bgcolor=""#e7e7e7"">適合マフラー</td><td colspan=""4"">型番: 14360BJ520</td></tr><tr><td bgcolor=""#e7e7e7"">商品名</td><td colspan=""4"">Yoshimura Muffler</td></tr><tr><td bgcolor=""#e7e7e7"">商品内容</td><td colspan=""4"">部品構成図の<strong><span style=""color: #ff0000;"">2</span><span style=""color: #ff0000;"">番</span></strong><span style=""color: #000000;""></span><span style=""color: #ff0000;""></span>の商品のみとなります。(マフラークランプ、インシュレーターは別売りとなります。)</td></tr><tr><td bgcolor=""#e7e7e7"">通常納期</td><td colspan=""4"">3週間から1ヶ月程度</td></tr><tr><td bgcolor=""#e7e7e7"">メーカーURL</td><td colspan=""4""><a href=""http://www.yoshimura-rd.com"" target=""_blank"">http://www.yoshimura-rd.com</a></td></tr></tbody></table><table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td>※</td><td>こちらの商品は<span style=""color: #ff0000;""><strong>リペアパーツ(修理用部品)</strong></span>です。部品構成図の商品の<span style=""color: #ff0000;""><strong>一部分</strong></span>だけとなり<span style=""background-color: #ff0000;""></span>ますのでご注意ください。<br />発注確定後のキャンセルはキャンセル料が発生することがあります。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</td></tr></tbody></table>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ リペアパーツ/バッフル等"	"USヨシムラ リペアパーツ(修理用部品) Versys-X250 2017-2018 Street R-77 マフラーのみ SRR77M12D"	"USヨシムラ リペアパーツ Versys-X250 2017-18 Street R-77 マフラーのみ srr77m12d"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/142/14360BJ520-1_mv7h-kx.jpg?t=1578977763"	""	"USヨシムラ"	"カワサキ"	"2017(平成29)年式, 2018(平成30)年式"	"151cc～250cc"	"カワサキ VERSYS X250"	"SRR77M12D"
"CRYM5125RAD"	"<table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td bgcolor=""#e7e7e7"">メーカー</td><td colspan=""4"">USヨシムラ</td></tr><tr><td bgcolor=""#e7e7e7"">適合車種</td><td>Kawasaki</td><td>Ninja650</td><td bgcolor=""#e7e7e7 "">年式</td><td>2017年-2018年式</td></tr><tr><td bgcolor=""#e7e7e7"">適合マフラー</td><td colspan=""4"">型番: 14651AM220</td></tr><tr><td bgcolor=""#e7e7e7"">商品名</td><td colspan=""4"">Yoshimura Muffler</td></tr><tr><td bgcolor=""#e7e7e7"">商品内容</td><td colspan=""4"">部品構成図の<strong><span style=""color: #ff0000;"">3</span><span style=""color: #ff0000;"">番</span></strong><span style=""color: #000000;""></span><span style=""color: #ff0000;""></span>の商品のみとなります。(マフラークランプ、インシュレーターは別売りとなります。)</td></tr><tr><td bgcolor=""#e7e7e7"">通常納期</td><td colspan=""4"">3週間から1ヶ月程度</td></tr><tr><td bgcolor=""#e7e7e7"">メーカーURL</td><td colspan=""4""><a href=""http://www.yoshimura-rd.com"" target=""_blank"">http://www.yoshimura-rd.com</a></td></tr></tbody></table><table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td>※</td><td>こちらの商品は<span style=""color: #ff0000;""><strong>リペアパーツ(修理用部品)</strong></span>です。部品構成図の商品の<span style=""color: #ff0000;""><strong>一部分</strong></span>だけとなり<span style=""background-color: #ff0000;""></span>ますのでご注意ください。<br />発注確定後のキャンセルはキャンセル料が発生することがあります。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</td></tr></tbody></table>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ リペアパーツ/バッフル等"	"USヨシムラ リペアパーツ(修理用部品) Ninja650 2017-2018 Race Alpha カーボンマフラーのみ CRYM5125RAD"	"USヨシムラ リペアパーツ Ninja650 2017-2018 Alpha カーボンマフラー crym5125rad"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/142/14651AM-2_efox-9y.jpg?t=1578977765"	""	"USヨシムラ"	"カワサキ"	"2017(平成29)年式, 2018(平成30)年式"	"401cc～650cc"	"カワサキ NINJA650/R(ER-6F)"	"CRYM5125RAD"
"14651-401"	"<table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td bgcolor=""#e7e7e7"">メーカー</td><td colspan=""4"">USヨシムラ</td></tr><tr><td bgcolor=""#e7e7e7"">適合車種</td><td>Kawasaki</td><td>Z650</td><td bgcolor=""#e7e7e7 "">年式</td><td>2017年-2018年式</td></tr><tr><td bgcolor=""#e7e7e7"">適合マフラー</td><td colspan=""4"">型番: 14651AM220<br />型番: 14651AM520</td></tr><tr><td bgcolor=""#e7e7e7"">商品名</td><td colspan=""4"">Yoshimura Header</td></tr><tr><td bgcolor=""#e7e7e7"">商品内容</td><td colspan=""4"">部品構成図の<strong><span style=""color: #ff0000;"">1</span><span style=""color: #ff0000;"">番</span></strong><span style=""color: #000000;""></span><span style=""color: #ff0000;""></span>の商品のみとなります。</td></tr><tr><td bgcolor=""#e7e7e7"">通常納期</td><td colspan=""4"">3週間から1ヶ月程度</td></tr><tr><td bgcolor=""#e7e7e7"">メーカーURL</td><td colspan=""4""><a href=""http://www.yoshimura-rd.com"" target=""_blank"">http://www.yoshimura-rd.com</a></td></tr></tbody></table><table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td>※</td><td>こちらの商品は<span style=""color: #ff0000;""><strong>リペアパーツ(修理用部品)</strong></span>です。部品構成図の商品の<span style=""color: #ff0000;""><strong>一部分</strong></span>だけとなり<span style=""background-color: #ff0000;""></span>ますのでご注意ください。<br />注文確定後はお客様ご都合のキャンセル及び返品等は出来ません。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</td></tr></tbody></table>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ リペアパーツ/バッフル等"	"USヨシムラ リペアパーツ(修理用部品) Ninja650 2017-2018 Race Alpha マフラー用ヘッダーパイプのみ 14651-401"	"USヨシムラ リペアパーツ Ninja650 2017-2018 Alpha ヘッダーパイプ 14651-401"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/142/14651-401.jpg?t=1578977763"	""	"USヨシムラ"	"カワサキ"	"2017(平成29)年式, 2018(平成30)年式"	"401cc～650cc"	"カワサキ NINJA650/R(ER-6F)"	"14651-401"
"SRYM5125RAD"	"<table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td bgcolor=""#e7e7e7"">メーカー</td><td colspan=""4"">USヨシムラ</td></tr><tr><td bgcolor=""#e7e7e7"">適合車種</td><td>Kawasaki</td><td>Z650</td><td bgcolor=""#e7e7e7 "">年式</td><td>2017年-2018年式</td></tr><tr><td bgcolor=""#e7e7e7"">適合マフラー</td><td colspan=""4"">型番: 14651AM520</td></tr><tr><td bgcolor=""#e7e7e7"">商品名</td><td colspan=""4"">Yoshimura Muffler</td></tr><tr><td bgcolor=""#e7e7e7"">商品内容</td><td colspan=""4"">部品構成図の<strong><span style=""color: #ff0000;"">3</span><span style=""color: #ff0000;"">番</span></strong><span style=""color: #000000;""></span><span style=""color: #ff0000;""></span>の商品のみとなります。(マフラークランプ、インシュレーターは別売りとなります。)</td></tr><tr><td bgcolor=""#e7e7e7"">通常納期</td><td colspan=""4"">3週間から1ヶ月程度</td></tr><tr><td bgcolor=""#e7e7e7"">メーカーURL</td><td colspan=""4""><a href=""http://www.yoshimura-rd.com"" target=""_blank"">http://www.yoshimura-rd.com</a></td></tr></tbody></table><table style=""width: 100%; background-color: #ffffff;"" border=""0""><tbody><tr><td>※</td><td>こちらの商品は<span style=""color: #ff0000;""><strong>リペアパーツ(修理用部品)</strong></span>です。部品構成図の商品の<span style=""color: #ff0000;""><strong>一部分</strong></span>だけとなり<span style=""background-color: #ff0000;""></span>ますのでご注意ください。<br />注文確定後はお客様ご都合のキャンセル及び返品等は出来ません。詳しくは<a href=""http://gigastation.jp/about-us.html"" target=""_blank"">こちら</a>をご覧ください。</td></tr></tbody></table>"	"輸入メーカー///アメリカ///USヨシムラ///USヨシムラ リペアパーツ/バッフル等"	"USヨシムラ リペアパーツ(修理用部品) Ninja650 2017-2018 Race Alpha ステンレスマフラーのみ SRYM5125RAD"	"USヨシムラ リペアパーツ Ninja650 2017-2018 Alpha ステンレスマフラー srym5125rad"	"https://d2bln9d034cv4j.cloudfront.net/images/detailed/142/14651AM-2.jpg?t=1578977765"	""	"USヨシムラ"	"カワサキ"	"2017(平成29)年式, 2018(平成30)年式"	"401cc～650cc"	"カワサキ NINJA650/R(ER-6F)"	"SRYM5125RAD"
